pid,volume,image,pastorius_page_numbers,older_pastorius_page_numbers,type,secondary_type,toc_title,toc_link,section_title,secondary_section_title,tertiary_section_title,pastorius_section_header,pastorius_description,contents,notes,first_entry,last_entry,order,thumbnail,full,notes_DONOTUSE
toc2_094,2,104,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,316,322,094,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0571/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0571/full/full/0/default.jpg,
toc2_095,2,105,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,323,329,095,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0572/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0572/full/full/0/default.jpg,
toc2_096,2,106,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,330,336,096,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0573/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0573/full/full/0/default.jpg,
toc2_097,2,107,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,337,343,097,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0574/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0574/full/full/0/default.jpg,
toc2_098,2,108,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,344,350,098,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0575/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0575/full/full/0/default.jpg,
toc2_099,2,109,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,351,357,099,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0576/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0576/full/full/0/default.jpg,
toc2_100,2,110,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,358,364,100,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0577/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0577/full/full/0/default.jpg,
toc2_101,2,111,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,365,371,101,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0578/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0578/full/full/0/default.jpg,
toc2_102,2,112,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,372,379,102,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0579/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0579/full/full/0/default.jpg,
toc2_103,2,113,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,380,386,103,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0580/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0580/full/full/0/default.jpg,
toc2_104,2,114,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,387,393,104,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0581/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0581/full/full/0/default.jpg,
toc2_105,2,115,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,394,400,105,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0582/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0582/full/full/0/default.jpg,
toc2_106,2,116,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,401,407,106,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0583/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0583/full/full/0/default.jpg,
toc2_107,2,117,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,408,414,107,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0584/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0584/full/full/0/default.jpg,
toc2_108,2,118,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,415,421,108,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0585/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0585/full/full/0/default.jpg,
toc2_109,2,119,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,422,428,109,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0586/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0586/full/full/0/default.jpg,
toc2_110,2,120,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,429,435,110,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0587/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0587/full/full/0/default.jpg,
toc2_111,2,121,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,436,442,111,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0588/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0588/full/full/0/default.jpg,
toc2_112,2,122,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,443,449,112,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0589/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0589/full/full/0/default.jpg,
toc2_113,2,123,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,450,456,113,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0590/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0590/full/full/0/default.jpg,
toc2_114,2,124,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,457,463,114,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0591/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0591/full/full/0/default.jpg,
toc2_115,2,125,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,464,469,115,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0592/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0592/full/full/0/default.jpg,
toc2_116,2,126,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,470,476,116,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0593/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0593/full/full/0/default.jpg,
toc2_117,2,127,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,477,482,117,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0594/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0594/full/full/0/default.jpg,
toc2_118,2,128,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,483,488,118,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0595/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0595/full/full/0/default.jpg,
toc2_119,2,129,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,489,495,119,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0596/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0596/full/full/0/default.jpg,
toc2_120,2,130,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,496,501,120,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0597/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0597/full/full/0/default.jpg,
toc2_121,2,131,,,Alvearium,,Alvearium: 502 - 725,Alvearium_0502_0725,Numerical,Alphabetical Section Additions,,,,,,502,507,121,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0598/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0598/full/full/0/default.jpg,
toc2_122,2,132,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,508,513,122,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0599/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0599/full/full/0/default.jpg,
toc2_123,2,133,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,514,519,123,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0600/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0600/full/full/0/default.jpg,
toc2_124,2,134,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,520,525,124,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0601/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0601/full/full/0/default.jpg,
toc2_125,2,135,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,526,531,125,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0602/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0602/full/full/0/default.jpg,
toc2_126,2,136,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,532,537,126,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0603/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0603/full/full/0/default.jpg,
toc2_127,2,137,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,Some entry numbers are missing.,538,545,127,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0604/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0604/full/full/0/default.jpg,
toc2_128,2,138,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,Some entry numbers are missing.,546,551,128,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0605/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0605/full/full/0/default.jpg,
toc2_129,2,139,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,552,557,129,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0606/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0606/full/full/0/default.jpg,
toc2_130,2,140,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,558,563,130,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0607/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0607/full/full/0/default.jpg,
toc2_131,2,141,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,564,569,131,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0608/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0608/full/full/0/default.jpg,
toc2_132,2,142,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,570,575,132,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0609/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0609/full/full/0/default.jpg,
toc2_133,2,143,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,576,580,133,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0610/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0610/full/full/0/default.jpg,
toc2_134,2,144,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,581,586,134,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0611/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0611/full/full/0/default.jpg,
toc2_135,2,145,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,587,592,135,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0612/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0612/full/full/0/default.jpg,
toc2_136,2,146,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,593,597,136,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0613/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0613/full/full/0/default.jpg,
toc2_137,2,147,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,598,602,137,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0614/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0614/full/full/0/default.jpg,
toc2_138,2,148,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,603,607,138,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0615/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0615/full/full/0/default.jpg,
toc2_139,2,149,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,608,612,139,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0616/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0616/full/full/0/default.jpg,
toc2_140,2,150,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,613,617,140,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0617/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0617/full/full/0/default.jpg,
toc2_141,2,151,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,618,622,141,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0618/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0618/full/full/0/default.jpg,
toc2_142,2,152,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,623,628,142,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0619/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0619/full/full/0/default.jpg,
toc2_143,2,153,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,629,634,143,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0620/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0620/full/full/0/default.jpg,
toc2_144,2,154,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,635,640,144,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0621/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0621/full/full/0/default.jpg,
toc2_145,2,155,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,641,646,145,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0622/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0622/full/full/0/default.jpg,
toc2_146,2,156,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,647,652,146,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0623/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0623/full/full/0/default.jpg,
toc2_147,2,157,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,653,658,147,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0624/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0624/full/full/0/default.jpg,
toc2_148,2,158,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,659,664,148,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0625/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0625/full/full/0/default.jpg,
toc2_149,2,159,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,665,670,149,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0626/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0626/full/full/0/default.jpg,
toc2_150,2,160,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,Some entry numbers are missing.,671,675,150,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0627/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0627/full/full/0/default.jpg,
toc2_151,2,161,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,676,680,151,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0628/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0628/full/full/0/default.jpg,
toc2_152,2,162,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,Some entry numbers are missing.,681,685,152,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0629/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0629/full/full/0/default.jpg,
toc2_153,2,163,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,686,690,153,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0630/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0630/full/full/0/default.jpg,
toc2_154,2,164,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,691,695,154,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0631/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0631/full/full/0/default.jpg,
toc2_155,2,165,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,696,700,155,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0632/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0632/full/full/0/default.jpg,
toc2_156,2,166,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,701,705,156,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0633/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0633/full/full/0/default.jpg,
toc2_157,2,167,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,706,710,157,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0634/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0634/full/full/0/default.jpg,
toc2_158,2,168,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,Some entry numbers are missing.,711,715,158,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0635/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0635/full/full/0/default.jpg,
toc2_159,2,169,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,716,720,159,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0636/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0636/full/full/0/default.jpg,
toc2_160,2,170,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,721,725,160,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0637/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0637/full/full/0/default.jpg,
toc2_161,2,171,,,Alvearium,,Alvearium: 866 - 1005,Alvearium_866_1005,Numerical,Alphabetical Section Additions,,,,,,866,870,161,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0638/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0638/full/full/0/default.jpg,
toc2_162,2,172,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,871,875,162,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0639/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0639/full/full/0/default.jpg,
toc2_163,2,173,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,876,880,163,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0640/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0640/full/full/0/default.jpg,
toc2_164,2,174,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,881,885,164,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0641/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0641/full/full/0/default.jpg,
toc2_165,2,175,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,886,890,165,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0642/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0642/full/full/0/default.jpg,
toc2_166,2,176,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,891,895,166,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0643/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0643/full/full/0/default.jpg,
toc2_167,2,177,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,896,900,167,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0644/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0644/full/full/0/default.jpg,
toc2_168,2,178,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,901,905,168,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0645/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0645/full/full/0/default.jpg,
toc2_169,2,179,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,906,910,169,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0646/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0646/full/full/0/default.jpg,
toc2_170,2,180,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,911,915,170,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0647/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0647/full/full/0/default.jpg,
toc2_171,2,181,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,916,920,171,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0648/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0648/full/full/0/default.jpg,
toc2_172,2,182,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,921,925,172,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0649/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0649/full/full/0/default.jpg,
toc2_173,2,183,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,926,930,173,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0650/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0650/full/full/0/default.jpg,
toc2_174,2,184,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,931,935,174,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0651/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0651/full/full/0/default.jpg,
toc2_175,2,185,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,936,940,175,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0652/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0652/full/full/0/default.jpg,
toc2_176,2,186,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,941,946,176,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0653/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0653/full/full/0/default.jpg,
toc2_177,2,187,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,947,952,177,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0654/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0654/full/full/0/default.jpg,
toc2_178,2,188,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,953,958,178,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0655/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0655/full/full/0/default.jpg,
toc2_179,2,189,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,959,964,179,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0656/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0656/full/full/0/default.jpg,
toc2_180,2,190,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,965,970,180,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0657/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0657/full/full/0/default.jpg,
toc2_181,2,191,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,971,976,181,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0658/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0658/full/full/0/default.jpg,
toc2_182,2,192,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,977,982,182,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0659/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0659/full/full/0/default.jpg,
toc2_183,2,193,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,983,988,183,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0660/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0660/full/full/0/default.jpg,
toc2_184,2,194,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,989,994,184,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0661/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0661/full/full/0/default.jpg,
toc2_185,2,195,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,996,1000,185,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0662/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0662/full/full/0/default.jpg,
toc2_186,2,196,,,Alvearium,,,,Numerical,Alphabetical Section Additions,,,,,,1001,1005,186,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0663/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0663/full/full/0/default.jpg,
