pid,volume,image_number,head,entry,topic,first_letter,page,add,xref,see,index,item,unparsed,line,selection,full_image,annotation_uri,insertion,thumbnail,label,location,issue,insertion_xref
index_1519,Volume 3,21,further,<a href='/digital-beehive/num3/num_0808/'>609 [Further]</a>|<a href='/digital-beehive/num6/num_2055/'>1420 [Secondly]</a>,,F,,,,,,#item-1d105e62f,,Head: further|Entry: 609 [Further]|Entry: 1420 [Secondly]|#item-1d105e62f,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/1546,1391,659,152/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560786198212,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/1546,1391,659,152/150,/0/default.jpg",further,<a href='/digital-beehive/toc/toc3_21/'>Full Page</a>,,
index_1520,Volume 3,21,foot,<a href='/digital-beehive/alpha2/alpha_0340/'>a</a>|<a href='/digital-beehive/num6/num_2108/'>1444 [Foot]</a>,,F,,,,,,#item-948592bfa,,Head: foot|Entry: a|Entry: 1444 [Foot]|#item-948592bfa,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/162,1420,463,107/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1531233713485,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/162,1420,463,107/150,/0/default.jpg",foot,<a href='/digital-beehive/toc/toc3_21/'>Full Page</a>,,
index_1521,Volume 3,21,fragments,<a href='/digital-beehive/num3/num_1053/'>716 [Rest]</a>,,F,,,,,,#item-43fd4f8c7,,Head: fragments|Entry: 716 [Rest]|#item-43fd4f8c7,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/868,1435,555,125/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560783004988,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/868,1435,555,125/150,/0/default.jpg",fragments,<a href='/digital-beehive/toc/toc3_21/'>Full Page</a>,,
index_1522,Volume 3,21,footstep,<a href='/digital-beehive/num4/num_1081/'>866 [Footstep]</a>,,F,,,,,,#item-a4d95c9c9,,Head: footstep|Entry: 866 [Footstep]|#item-a4d95c9c9,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/180,1481,424,134/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1565622574396,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/180,1481,424,134/150,/0/default.jpg",footstep,<a href='/digital-beehive/toc/toc3_21/'>Full Page</a>,,
index_1523,Volume 3,21,Francis,4700 [PAGE_MISSING],,F,,,,,,#item-8cae31817,,Head: Francis|Entry: 4700 [PAGE_MISSING]|#item-8cae31817,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/828,1492,506,128/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1565622834017,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/828,1492,506,128/150,/0/default.jpg",Francis,<a href='/digital-beehive/toc/toc3_21/'>Full Page</a>,,
index_1524,Volume 3,21,fury,<a href='/digital-beehive/num2/num_0517/'>417 [Rage]</a>,,F,,,,,,#item-d01602308,,Head: fury|Entry: 417 [Rage]|#item-d01602308,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/1556,1533,351,117/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560786261029,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/1556,1533,351,117/150,/0/default.jpg",fury,<a href='/digital-beehive/toc/toc3_21/'>Full Page</a>,,
index_1525,Volume 3,21,fraud,<a href='/digital-beehive/alpha2/alpha_0349/'>a</a>|<a href='/digital-beehive/num2/num_0467/'>384 [Fraud]</a>|<a href='/digital-beehive/num5/num_1546/'>1137 [Fraud]</a>,,F,,,,,,#item-f7810c3e4,,Head: fraud|Entry: a|Entry: 384 [Fraud]|Entry: 1137 [Fraud]|#item-f7810c3e4,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/869,1552,599,149/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1565622910533,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/869,1552,599,149/150,/0/default.jpg",fraud,<a href='/digital-beehive/toc/toc3_21/'>Full Page</a>,,
index_1526,Volume 3,21,furies,4666 [PAGE_MISSING],,F,,,,,,#item-eba0ae7e8,,Head: furies|Entry: 4666 [PAGE_MISSING]|#item-eba0ae7e8,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/1531,1597,512,100/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560786299768,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/1531,1597,512,100/150,/0/default.jpg",furies,<a href='/digital-beehive/toc/toc3_21/'>Full Page</a>,,
index_1527,Volume 3,21,forbearance,<a href='/digital-beehive/alpha2/alpha_0341/'>a</a>|<a href='/digital-beehive/num7/num_2560/'>1669 [Forbearance]</a>,,F,,,,,,#item-da9c660ec,,Head: forbearance|Entry: a|Entry: 1669 [Forbearance]|#item-da9c660ec,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/160,1626,681,131/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1508355105878,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/160,1626,681,131/150,/0/default.jpg",forbearance,<a href='/digital-beehive/toc/toc3_21/'>Full Page</a>,,
index_1528,Volume 3,21,freely,,,F,,,,<a href='/digital-beehive/index2/index_1692/'>gratis</a>,,#item-75b54205e,,Head: freely|See: gratis|#item-75b54205e,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/882,1653,455,91/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1531763392292,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/882,1653,455,91/150,/0/default.jpg",freely,<a href='/digital-beehive/toc/toc3_21/'>Full Page</a>,,
index_1529,Volume 3,21,future,<a href='/digital-beehive/alpha2/alpha_0357/'>a</a>|<a href='/digital-beehive/num6/num_2057/'>1421 [Future]</a>,,F,,,,,,#item-3706466c3,,Head: future|Entry: a|Entry: 1421 [Future]|#item-3706466c3,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/1557,1682,566,125/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560786377056,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/1557,1682,566,125/150,/0/default.jpg",future,<a href='/digital-beehive/toc/toc3_21/'>Full Page</a>,,
index_1530,Volume 3,21,freedom,769 [PAGE_MISSING]|<a href='/digital-beehive/num5/num_1500/'>1108 [Liberty]</a>,,F,,,,,,#item-8ce3f5499,,Head: freedom|Entry: 769 [PAGE_MISSING]|Entry: 1108 [Liberty]|#item-8ce3f5499,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/874,1715,651,99/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1531763556946,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/874,1715,651,99/150,/0/default.jpg",freedom,<a href='/digital-beehive/toc/toc3_21/'>Full Page</a>,,
index_1531,Volume 3,21,forbidden things,<a href='/digital-beehive/alpha2/alpha_0342/'>a</a>,,F,,,,,,#item-a403e007a,,Head: forbidden things|Entry: a|#item-a403e007a,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/165,1757,625,124/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560782024257,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/165,1757,625,124/150,/0/default.jpg",forbidden things,<a href='/digital-beehive/toc/toc3_21/'>Full Page</a>,,
index_1532,Volume 3,21,freedom from sin,,,F,,,,<a href='/digital-beehive/index4/index_2995/'>perfection</a>,,#item-9cf250a04,,Head: freedom from sin|See: perfection|#item-9cf250a04,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/866,1784,747,117/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560783079136,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/866,1784,747,117/150,/0/default.jpg",freedom from sin,<a href='/digital-beehive/toc/toc3_21/'>Full Page</a>,,
index_1533,Volume 3,21,forbidden books,4761 [PAGE_MISSING],,F,,,,,,#item-bbd7cdcf8,,Head: forbidden books|Entry: 4761 [PAGE_MISSING]|#item-bbd7cdcf8,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/177,1817,504,83/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1531501870961,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/177,1817,504,83/150,/0/default.jpg",forbidden books,<a href='/digital-beehive/toc/toc3_21/'>Full Page</a>,,
index_1534,Volume 3,21,freeholder,<a href='/digital-beehive/num9/num_3126/'>2184 [Free-holder]</a>,,F,,,,,,#item-565f5f43a,,Head: freeholder|Entry: 2184 [Free-holder]|#item-565f5f43a,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/841,1831,523,122/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1565622958024,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/841,1831,523,122/150,/0/default.jpg",freeholder,<a href='/digital-beehive/toc/toc3_21/'>Full Page</a>,,
index_1535,Volume 3,21,Gain,,,G,,,,<a href='/digital-beehive/index3/index_2325/'>lucre</a>|<a href='/digital-beehive/index4/index_3187/'>profit</a>,,#item-9b87fe671,,Head: Gain|See: lucre|See: profit|#item-9b87fe671,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/1563,1852,747,135/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560786413885,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/1563,1852,747,135/150,/0/default.jpg",Gain,<a href='/digital-beehive/toc/toc3_21/'>Full Page</a>,,
index_1536,Volume 3,21,force,<a href='/digital-beehive/alpha2/alpha_0343/'>a</a>|<a href='/digital-beehive/num5/num_1404/'>1049 [Compulsion (in Matters of Religion]</a>,,F,,,,,,#item-025a45f1e,,Head: force|Entry: a|Entry: 1049 [Compulsion (in Matters of Religion]|#item-025a45f1e,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/165,1872,528,120/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560782204578,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/165,1872,528,120/150,/0/default.jpg",force,<a href='/digital-beehive/toc/toc3_21/'>Full Page</a>,The intended entry for 1049 is ambiguous.,
index_1537,Volume 3,21,free will,<a href='/digital-beehive/alpha2/alpha_0350/'>a</a>|<a href='/digital-beehive/num5/num_1409/'>1052 [Free Will]</a>|<a href='/digital-beehive/num10/num_3270/'>2307 [Free Will]</a>,,F,,,,,,#item-aa1c8b6c8,,Head: free will|Entry: a|Entry: 1052 [Free Will]|Entry: 2307 [Free Will]|#item-aa1c8b6c8,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/857,1913,733,131/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1565623019252,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/857,1913,733,131/150,/0/default.jpg",free will,<a href='/digital-beehive/toc/toc3_21/'>Full Page</a>,,
index_1538,Volume 3,21,Gainsaying,823 [PAGE_MISSING],,G,,,,,,#item-9f12c071e,,Head: Gainsaying|Entry: 823 [PAGE_MISSING]|#item-9f12c071e,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/1552,1932,569,118/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560786441739,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/1552,1932,569,118/150,/0/default.jpg",Gainsaying,<a href='/digital-beehive/toc/toc3_21/'>Full Page</a>,,
index_1539,Volume 3,21,foregoing,<a href='/digital-beehive/num8/num_2709/'>1779 [Foregoing]</a>,,F,,,,,,#item-6de66383b,,Head: foregoing|Entry: 1779 [Foregoing]|#item-6de66383b,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/154,1950,504,85/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1531501943386,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/154,1950,504,85/150,/0/default.jpg",foregoing,<a href='/digital-beehive/toc/toc3_21/'>Full Page</a>,,
index_1540,Volume 3,21,free thinkers,4725 [PAGE_MISSING],,F,,,,,,#item-bb7a3e6c2,,Head: free thinkers|Entry: 4725 [PAGE_MISSING]|#item-bb7a3e6c2,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/872,1970,596,109/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560783132945,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/872,1970,596,109/150,/0/default.jpg",free thinkers,<a href='/digital-beehive/toc/toc3_21/'>Full Page</a>,,
index_1541,Volume 3,21,gag,4742 [PAGE_MISSING],,G,,,,,,#item-b1f0dc4bc,,Head: gag|Entry: 4742 [PAGE_MISSING]|#item-b1f0dc4bc,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/1970,1992,344,143/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560786458152,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/1970,1992,344,143/150,/0/default.jpg",gag,<a href='/digital-beehive/toc/toc3_21/'>Full Page</a>,,
index_1542,Volume 3,21,forever,<a href='/digital-beehive/num7/num_2477/'>1632 [Forever]</a>,,F,,,,,,#item-de1e4036e,,Head: forever|Entry: 1632 [Forever]|#item-de1e4036e,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/166,1994,474,112/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1531501969557,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/166,1994,474,112/150,/0/default.jpg",forever,<a href='/digital-beehive/toc/toc3_21/'>Full Page</a>,,
index_1543,Volume 3,21,Galenus,<a href='/digital-beehive/num9/num_3171/'>2228 [Noia Medicorum]</a>,,G,,,,,,#item-e4f0eda64,,Head: Galenus|Entry: 2228 [Noia Medicorum]|#item-e4f0eda64,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/1556,2054,430,79/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560786520040,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/1556,2054,430,79/150,/0/default.jpg",Galenus,<a href='/digital-beehive/toc/toc3_21/'>Full Page</a>,,
index_1544,Volume 3,21,french,<a href='/digital-beehive/alpha2/alpha_0351/'>a</a>|<a href='/digital-beehive/num6/num_1794/'>1288 [French]</a>|4644 [PAGE_MISSING],,F,,,,,,#item-5c9e32b4d,,Head: french|Entry: a|Entry: 1288 [French]|Entry: 4644 [PAGE_MISSING]|#item-5c9e32b4d,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/870,2068,675,105/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1532619002953,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/870,2068,675,105/150,/0/default.jpg",french,<a href='/digital-beehive/toc/toc3_21/'>Full Page</a>,,
index_1545,Volume 3,21,gall,<a href='/digital-beehive/num5/num_1473/'>1090 [Gall]</a>,,G,,,,,,#item-a8d267488,,Head: gall|Entry: 1090 [Gall]|#item-a8d267488,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/1516,2100,413,137/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560786636721,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/1516,2100,413,137/150,/0/default.jpg",gall,<a href='/digital-beehive/toc/toc3_21/'>Full Page</a>,,
index_1546,Volume 3,21,forerun[n]er,774 [PAGE_MISSING],,F,,,,,,#item-6c57fd439,,Head: forerun[n]er|Entry: 774 [PAGE_MISSING]|#item-6c57fd439,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/173,2108,561,121/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1531502058156,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/173,2108,561,121/150,/0/default.jpg",forerun[n]er,<a href='/digital-beehive/toc/toc3_21/'>Full Page</a>,,
index_1547,Volume 3,21,french pocks,<a href='/digital-beehive/num3/num_0864/'>637 [French Pocks]</a>|<a href='/digital-beehive/num9/num_3076/'>2138 [French Pocks]</a>,,F,,,,,,#item-542541b79,,Head: french pocks|Entry: 637 [French Pocks]|Entry: 2138 [French Pocks]|#item-542541b79,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/883,2140,616,91/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1532619060158,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/883,2140,616,91/150,/0/default.jpg",french pocks,<a href='/digital-beehive/toc/toc3_21/'>Full Page</a>,,
index_1548,Volume 3,21,gallant,4568 [PAGE_MISSING],,G,,,,,,#item-44a94d6e3,,Head: gallant|Entry: 4568 [PAGE_MISSING]|#item-44a94d6e3,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/1527,2153,483,114/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560786672295,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/1527,2153,483,114/150,/0/default.jpg",gallant,<a href='/digital-beehive/toc/toc3_21/'>Full Page</a>,,
index_1549,Volume 3,21,frenzy,<a href='/digital-beehive/num2/num_0517/'>417 [Rage]</a>,,F,,,,,,#item-bd85186b1,,Head: frenzy|Entry: 417 [Rage]|#item-bd85186b1,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/866,2201,400,91/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1532619110574,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/866,2201,400,91/150,/0/default.jpg",frenzy,<a href='/digital-beehive/toc/toc3_21/'>Full Page</a>,,
index_1550,Volume 3,21,gallows,806 [PAGE_MISSING],,G,,,,,,#item-be1ad7606,,Head: gallows|Entry: 806 [PAGE_MISSING]|#item-be1ad7606,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/1517,2222,527,126/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560786733102,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/1517,2222,527,126/150,/0/default.jpg",gallows,<a href='/digital-beehive/toc/toc3_21/'>Full Page</a>,,
index_1551,Volume 3,21,fresh,<a href='/digital-beehive/num4/num_1127/'>882 [Fresh]</a>,,F,,,,,,#item-86d570d1a,,Head: fresh|Entry: 882 [Fresh]|#item-86d570d1a,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/874,2234,417,118/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1565623229751,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/874,2234,417,118/150,/0/default.jpg",fresh,<a href='/digital-beehive/toc/toc3_21/'>Full Page</a>,,
index_1552,Volume 3,21,to foresee,<a href='/digital-beehive/num5/num_1702/'>1235 [Fore-seeing]</a>|<a href='/digital-beehive/num10/num_3317/'>2348 [Foresee]</a>,,F,,,,,,#item-348fe5949,,Head: to foresee|Entry: 1235 [Fore-seeing]|Entry: 2348 [Foresee]|#item-348fe5949,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/162,2237,720,108/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1531502099632,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/162,2237,720,108/150,/0/default.jpg",to foresee,<a href='/digital-beehive/toc/toc3_21/'>Full Page</a>,,
index_1553,Volume 3,21,galilee,<a href='/digital-beehive/num11/num_3562/'>4868 [Galileans]</a>,,G,,,,,,#item-89eca517d,,Head: galilee|Entry: 4868 [Galileans]|#item-89eca517d,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/1516,2276,521,140/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560787067680,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/1516,2276,521,140/150,/0/default.jpg",galilee,<a href='/digital-beehive/toc/toc3_21/'>Full Page</a>,,
index_1554,Volume 3,21,fribler,<a href='/digital-beehive/num11/num_3499/'>4806 [Coquets]</a>,,F,,,,,,#item-ef1afbd1d,,Head: fribler|Entry: 4806 [Coquets]|#item-ef1afbd1d,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/817,2301,464,110/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560783192438,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/817,2301,464,110/150,/0/default.jpg",fribler,<a href='/digital-beehive/toc/toc3_21/'>Full Page</a>,,
index_1555,Volume 3,21,foretaste,<a href='/digital-beehive/num3/num_0688/'>546 [[WORD_MISSING]]</a>,,F,,,,,,#item-3bc69b7e6,,Head: foretaste|Entry: 546 [[WORD_MISSING]]|#item-3bc69b7e6,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/163,2347,534,158/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1531502126794,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/163,2347,534,158/150,/0/default.jpg",foretaste,<a href='/digital-beehive/toc/toc3_21/'>Full Page</a>,,
index_1556,Volume 3,21,friend in need,<a href='/digital-beehive/num2/num_0548/'>443 [Friend in need]</a>,,F,,,,,,#item-8dec08b8c,,Head: friend in need|Entry: 443 [Friend in need]|#item-8dec08b8c,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/853,2369,643,123/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560783856550,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/853,2369,643,123/150,/0/default.jpg",friend in need,<a href='/digital-beehive/toc/toc3_21/'>Full Page</a>,,
index_1557,Volume 3,21,gaping,<a href='/digital-beehive/num3/num_1023/'>704 [to Gape]</a>,,G,,,,,,#item-dc6a1c620,,Head: gaping|Entry: 704 [to Gape]|#item-dc6a1c620,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/1530,2377,470,130/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560787120452,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/1530,2377,470,130/150,/0/default.jpg",gaping,<a href='/digital-beehive/toc/toc3_21/'>Full Page</a>,,
index_1558,Volume 3,21,friend union,<a href='/digital-beehive/num6/num_1815/'>1300 [Union of Friends]</a>,,F,,,,,,#item-9428d43df,,Head: friend union|Entry: 1300 [Union of Friends]|#item-9428d43df,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/862,2456,510,62/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560783910765,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/862,2456,510,62/150,/0/default.jpg",friend union,<a href='/digital-beehive/toc/toc3_21/'>Full Page</a>,,
index_1559,Volume 3,21,foretoken,836 [PAGE_MISSING],,F,,,,,,#item-797fc091f,,Head: foretoken|Entry: 836 [PAGE_MISSING]|#item-797fc091f,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/154,2501,554,98/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1531502168985,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0964/154,2501,554,98/150,/0/default.jpg",foretoken,<a href='/digital-beehive/toc/toc3_21/'>Full Page</a>,,
