pid,volume,image_number,head,entry,topic,first_letter,page,add,xref,see,index,item,unparsed,line,selection,full_image,annotation_uri,insertion,thumbnail,label,location,issue,insertion_xref
index_2285,Volume 3,28,learning,<a href='/digital-beehive/alpha3/alpha_0530/'>a</a>|<a href='/digital-beehive/num5/num_1548/'>1139 [Learning]</a>|<a href='/digital-beehive/num8/num_2900/'>1973 [Learning]</a>|4747 [PAGE_MISSING],,L,,,,,,#item-da5c0ea19,,Head: learning|Entry: a|Entry: 1139 [Learning]|Entry: 1973 [Learning]|Entry: 4747 [PAGE_MISSING]|#item-da5c0ea19,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/367,1936,770,137/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559842209777,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/367,1936,770,137/150,/0/default.jpg",learning,<a href='/digital-beehive/toc/toc3_28/'>Full Page</a>,,
index_2286,Volume 3,28,liberty,<a href='/digital-beehive/alpha3/alpha_0536/'>a</a>|769 [PAGE_MISSING]|<a href='/digital-beehive/num5/num_1500/'>1108 [Liberty]</a>|4606 [PAGE_MISSING],,L,,,,,,#item-0666f3db6,,Head: liberty|Entry: a|Entry: 769 [PAGE_MISSING]|Entry: 1108 [Liberty]|Entry: 4606 [PAGE_MISSING]|#item-0666f3db6,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/1137,1972,705,143/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559845990527,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/1137,1972,705,143/150,/0/default.jpg",liberty,<a href='/digital-beehive/toc/toc3_28/'>Full Page</a>,,
index_2287,Volume 3,28,little sufficeth,<a href='/digital-beehive/num1/num_0045/'>45 [Little will suffice Nature]</a>|<a href='/digital-beehive/num5/num_1580/'>1160 [a Little is sufficient]</a>,,L,,,,,,#item-2f8372714,,Head: little sufficeth|Entry: 45 [Little will suffice Nature]|Entry: 1160 [a Little is sufficient]|#item-2f8372714,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/1845,2039,551,125/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559849294330,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/1845,2039,551,125/150,/0/default.jpg",little sufficeth,<a href='/digital-beehive/toc/toc3_28/'>Full Page</a>,,
index_2288,Volume 3,28,learning of beasts,<a href='/digital-beehive/num5/num_1341/'>1006 [Learn]</a>,,L,<a href='/digital-beehive/toc/toc1_051/'>p.1 [Image 1.61]</a>,,,,,#item-88f6c0d8a,,Head: learning of beasts|Page: p.1 [Image 1.61]|Entry: 1006 [Learn]|#item-88f6c0d8a,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/360,2056,736,160/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559842322796,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/360,2056,736,160/150,/0/default.jpg",learning of beasts,<a href='/digital-beehive/toc/toc3_28/'>Full Page</a>,,
index_2289,Volume 3,28,liberty of Conscience,<a href='/digital-beehive/alpha3/alpha_0537/'>a</a>|<a href='/digital-beehive/num3/num_0709/'>557 [Liberty of Conscience]</a>|<a href='/digital-beehive/num10/num_3241/'>2282 [Liberty of Conscience]</a>,,L,,,,,,#item-2ac29d034,,Head: liberty of Conscience|Entry: a|Entry: 557 [Liberty of Conscience]|Entry: 2282 [Liberty of Conscience]|#item-2ac29d034,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/1133,2074,730,119/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559846055928,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/1133,2074,730,119/150,/0/default.jpg",liberty of Conscience,<a href='/digital-beehive/toc/toc3_28/'>Full Page</a>,,
index_2290,Volume 3,28,little talk,<a href='/digital-beehive/num1/num_0002/'>2 [Laconism]</a>|<a href='/digital-beehive/num5/num_1594/'>1169 [Laconism]</a>,,L,,,,,,#item-47e9ba329,,Head: little talk|Entry: 2 [Laconism]|Entry: 1169 [Laconism]|#item-47e9ba329,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/1814,2101,438,137/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559849396978,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/1814,2101,438,137/150,/0/default.jpg",little talk,<a href='/digital-beehive/toc/toc3_28/'>Full Page</a>,,
index_2291,Volume 3,28,liturgy,<a href='/digital-beehive/num2/num_0285/'>259 [Book Prayers]</a>|<a href='/digital-beehive/num2/num_0286/'>259 [Com[m]on Prayer Book]</a>,,L,,,,,,#item-4d2d66327,,Head: liturgy|Entry: 259 [Book Prayers]|Entry: 259 [Com[m]on Prayer Book]|#item-4d2d66327,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/1811,2182,436,134/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559849559392,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/1811,2182,436,134/150,/0/default.jpg",liturgy,<a href='/digital-beehive/toc/toc3_28/'>Full Page</a>,The correct entry for 249 is ambiguous.,
index_2292,Volume 3,28,library,<a href='/digital-beehive/alpha3/alpha_0539/'>a</a>,,L,<a href='/digital-beehive/toc/toc1_055/'>p.5 [Image 1.65]</a>,,,,,#item-d062254df,,Head: library|Page: p.5 [Image 1.65]|Entry: a|#item-d062254df,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/1123,2225,521,177/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559846152828,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/1123,2225,521,177/150,/0/default.jpg",library,<a href='/digital-beehive/toc/toc3_28/'>Full Page</a>,,
index_2293,Volume 3,28,to live,,,L,,,,<a href='/digital-beehive/index3/index_2306/'>life</a>,,#item-89c3cf86a,,Head: to live|See: life|#item-89c3cf86a,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/1814,2299,528,164/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559849621519,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/1814,2299,528,164/150,/0/default.jpg",to live,<a href='/digital-beehive/toc/toc3_28/'>Full Page</a>,,
index_2294,Volume 3,28,license,<a href='/digital-beehive/num3/num_0719/'>565 [License]</a>|<a href='/digital-beehive/num10/num_3475/'>4489 [License]</a>,,L,,,,,,#item-a0086caf9,,Head: license|Entry: 565 [License]|Entry: 4489 [License]|#item-a0086caf9,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/1137,2346,556,149/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559846281618,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/1137,2346,556,149/150,/0/default.jpg",license,<a href='/digital-beehive/toc/toc3_28/'>Full Page</a>,,
index_2295,Volume 3,28,leasure,<a href='/digital-beehive/alpha3/alpha_0529/'>a</a>|4639 [PAGE_MISSING],,L,,,,,,#item-8d2c95fd9,,Head: leasure|Entry: a|Entry: 4639 [PAGE_MISSING]|#item-8d2c95fd9,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/381,2368,607,122/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559842414623,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/381,2368,607,122/150,/0/default.jpg",leasure,<a href='/digital-beehive/toc/toc3_28/'>Full Page</a>,,
index_2296,Volume 3,28,to live well,<a href='/digital-beehive/num7/num_2223/'>1506 [To Live well]</a>,,L,,,,,,#item-51c1f2b15,,Head: to live well|Entry: 1506 [To Live well]|#item-51c1f2b15,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/1813,2396,541,120/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559849708704,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/1813,2396,541,120/150,/0/default.jpg",to live well,<a href='/digital-beehive/toc/toc3_28/'>Full Page</a>,,
index_2297,Volume 3,28,licentiousness,<a href='/digital-beehive/num3/num_0720/'>565 [too much liberty]</a>,,L,,,,,,#item-25e4137ee,,Head: licentiousness|Entry: 565 [too much liberty]|#item-25e4137ee,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/1111,2420,585,120/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559846310155,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/1111,2420,585,120/150,/0/default.jpg",licentiousness,<a href='/digital-beehive/toc/toc3_28/'>Full Page</a>,,
index_2298,Volume 3,28,Lidford law,<a href='/digital-beehive/num4/num_1281/'>961 [Too hasty]</a>,,L,,,,,,#item-85f1f92fb,,Head: Lidford law|Entry: 961 [Too hasty]|#item-85f1f92fb,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/1088,2476,570,154/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559846395394,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/1088,2476,570,154/150,/0/default.jpg",Lidford law,<a href='/digital-beehive/toc/toc3_28/'>Full Page</a>,,
index_2299,Volume 3,28,leather,767 [PAGE_MISSING],,L,,,,,,#item-b306ff255,,Head: leather|Entry: 767 [PAGE_MISSING]|#item-b306ff255,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/392,2498,468,111/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559842444900,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/392,2498,468,111/150,/0/default.jpg",leather,<a href='/digital-beehive/toc/toc3_28/'>Full Page</a>,,
index_2300,Volume 3,28,livelyhood,<a href='/digital-beehive/alpha3/alpha_0546/'>a</a>|<a href='/digital-beehive/num7/num_2483/'>1635 [Livelyhood]</a>,,L,,,,,,#item-777fb0808,,Head: livelyhood|Entry: a|Entry: 1635 [Livelyhood]|#item-777fb0808,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/1820,2507,590,151/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559849774166,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/1820,2507,590,151/150,/0/default.jpg",livelyhood,<a href='/digital-beehive/toc/toc3_28/'>Full Page</a>,,
index_2301,Volume 3,28,livery or badge,<a href='/digital-beehive/num10/num_3445/'>4464 [Livery or Badge]</a>,,L,,,,,,#item-7cf15af50,,Head: livery or badge|Entry: 4464 [Livery or Badge]|#item-7cf15af50,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/1821,2584,668,150/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559849840609,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/1821,2584,668,150/150,/0/default.jpg",livery or badge,<a href='/digital-beehive/toc/toc3_28/'>Full Page</a>,,
index_2302,Volume 3,28,to leave off,<a href='/digital-beehive/num5/num_1658/'>1212 [To Leave off]</a>,,L,,,,,,#item-84b4bde53,,Head: to leave off|Entry: 1212 [To Leave off]|#item-84b4bde53,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/386,2614,525,155/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559842499943,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/386,2614,525,155/150,/0/default.jpg",to leave off,<a href='/digital-beehive/toc/toc3_28/'>Full Page</a>,,
index_2303,Volume 3,28,lie,<a href='/digital-beehive/alpha3/alpha_0540/'>a</a>|<a href='/digital-beehive/num3/num_0645/'>513 [Lies]</a>|<a href='/digital-beehive/num9/num_3020/'>2085 [Lying]</a>|<a href='/digital-beehive/num11/num_3510/'>4816 [Lying]</a>,,L,,,,,,#item-1afa17c10,,Head: lie|Entry: a|Entry: 513 [Lies]|Entry: 2085 [Lying]|Entry: 4816 [Lying]|#item-1afa17c10,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/1133,2639,692,125/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559846607291,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/1133,2639,692,125/150,/0/default.jpg",lie,<a href='/digital-beehive/toc/toc3_28/'>Full Page</a>,,
index_2304,Volume 3,28,lizzard,1869 [PAGE_MISSING],,L,,,,,,#item-696a30b77,,Head: lizzard|Entry: 1869 [PAGE_MISSING]|#item-696a30b77,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/1828,2695,448,138/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559849946156,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/1828,2695,448,138/150,/0/default.jpg",lizzard,<a href='/digital-beehive/toc/toc3_28/'>Full Page</a>,,
index_2305,Volume 3,28,lie given,<a href='/digital-beehive/num8/num_2928/'>1996 [Lie given]</a>,,L,,,,,,#item-53b9b2f6a,,Head: lie given|Entry: 1996 [Lie given]|#item-53b9b2f6a,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/1139,2724,471,112/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559846677159,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/1139,2724,471,112/150,/0/default.jpg",lie given,<a href='/digital-beehive/toc/toc3_28/'>Full Page</a>,,
index_2306,Volume 3,28,life,<a href='/digital-beehive/alpha3/alpha_0541/'>a</a>|<a href='/digital-beehive/num6/num_1748/'>1260 [Life]</a>|<a href='/digital-beehive/num9/num_3077/'>2139 [Life]</a>|<a href='/digital-beehive/num1/num_0070/'>69 [Life]</a>|<a href='/digital-beehive/num11/num_3505/'>4812 [Life]</a>,,L,,,,,,#item-fcb7db8fe,,Head: life|Entry: a|Entry: 1260 [Life]|Entry: 2139 [Life]|Entry: 69 [Life]|Entry: 4812 [Life]|#item-fcb7db8fe,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/1138,2774,687,184/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559846900908,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/1138,2774,687,184/150,/0/default.jpg",life,<a href='/digital-beehive/toc/toc3_28/'>Full Page</a>,,
index_2307,Volume 3,28,loadstone,<a href='/digital-beehive/num7/num_2440/'>1615 [Loadstone]</a>,,L,<a href='/digital-beehive/toc/toc1_082/'>p.32 [Image 1.92]</a>,,,,,#item-b55b38a1e,,Head: loadstone|Page: p.32 [Image 1.92]|Entry: 1615 [Loadstone]|#item-b55b38a1e,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/1818,2774,643,141/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559850069180,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/1818,2774,643,141/150,/0/default.jpg",loadstone,<a href='/digital-beehive/toc/toc3_28/'>Full Page</a>,,
index_2308,Volume 3,28,lechery,,,L,,,,<a href='/digital-beehive/index1/index_0883/'>dainty</a>,,#item-7a66f2665,,Head: lechery|See: dainty|#item-7a66f2665,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/379,2860,574,168/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559842576721,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/379,2860,574,168/150,/0/default.jpg",lechery,<a href='/digital-beehive/toc/toc3_28/'>Full Page</a>,,
index_2309,Volume 3,28,to live well,<a href='/digital-beehive/num7/num_2223/'>1506 [To Live well]</a>,,L,,<a href='/digital-beehive/index5/index_4134/'>term</a>,,,,#item-c21643520,,Head: to live well|Entry: 1506 [To Live well]|Add: term|#item-c21643520,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/1142,2868,541,175/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559847033745,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/1142,2868,541,175/150,/0/default.jpg",to live well,<a href='/digital-beehive/toc/toc3_28/'>Full Page</a>,,
index_2310,Volume 3,28,loathing,779 [PAGE_MISSING],,L,,,,,,#item-326382182,,Head: loathing|Entry: 779 [PAGE_MISSING]|#item-326382182,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/1806,2892,480,177/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559850111967,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/1806,2892,480,177/150,/0/default.jpg",loathing,<a href='/digital-beehive/toc/toc3_28/'>Full Page</a>,,
index_2311,Volume 3,28,lections,,,L,,,,<a href='/digital-beehive/index5/index_4295/'>various</a>,,#item-2b130b920,,Head: lections|See: various|#item-2b130b920,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/399,2944,536,125/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559842614929,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/399,2944,536,125/150,/0/default.jpg",lections,<a href='/digital-beehive/toc/toc3_28/'>Full Page</a>,,
index_2312,Volume 3,28,to lift,<a href='/digital-beehive/num3/num_0962/'>682 [To lift up]</a>,,L,,,,,,#item-eede4bb64,,Head: to lift|Entry: 682 [To lift up]|#item-eede4bb64,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/1137,3001,439,121/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559847206638,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/1137,3001,439,121/150,/0/default.jpg",to lift,<a href='/digital-beehive/toc/toc3_28/'>Full Page</a>,,
index_2313,Volume 3,28,Dan. Leeds,<a href='/digital-beehive/num6/num_1775/'>1278 [Daniel Leeds]</a>,,L,,,,,,#item-b1b46f42e,,Head: Dan. Leeds|Entry: 1278 [Daniel Leeds]|#item-b1b46f42e,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/361,3013,551,102/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559842716901,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/361,3013,551,102/150,/0/default.jpg",Dan. Leeds,<a href='/digital-beehive/toc/toc3_28/'>Full Page</a>,,
index_2314,Volume 3,28,leek,,,L,,,,<a href='/digital-beehive/index4/index_2818/'>onions</a>,,#item-8cd5de5d0,,Head: leek|See: onions|#item-8cd5de5d0,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/385,3115,532,157/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559842739941,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/385,3115,532,157/150,/0/default.jpg",leek,<a href='/digital-beehive/toc/toc3_28/'>Full Page</a>,,
index_2315,Volume 3,28,light,<a href='/digital-beehive/alpha3/alpha_0542/'>a</a>|<a href='/digital-beehive/num5/num_1459/'>1082 [Light]</a>|<a href='/digital-beehive/num9/num_3178/'>2234 [Light]</a>|4766 [PAGE_MISSING],,L,,,,,,#item-5014b1fe9,,Head: light|Entry: a|Entry: 1082 [Light]|Entry: 2234 [Light]|Entry: 4766 [PAGE_MISSING]|#item-5014b1fe9,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/1133,3118,667,205/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559847409354,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/1133,3118,667,205/150,/0/default.jpg",light,<a href='/digital-beehive/toc/toc3_28/'>Full Page</a>,,
index_2316,Volume 3,28,light nicknamed,<a href='/digital-beehive/num1/num_0040/'>40 [Light]</a>,,L,,,,,,#item-8a60e5a3e,,Head: light nicknamed|Entry: 40 [Light]|#item-8a60e5a3e,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/1116,3266,589,122/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559847516021,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/1116,3266,589,122/150,/0/default.jpg",light nicknamed,<a href='/digital-beehive/toc/toc3_28/'>Full Page</a>,,
index_2317,Volume 3,28,lightness,758 [PAGE_MISSING],,L,,,,<a href='/digital-beehive/index2/index_1743/'>heaviness</a>,,#item-e90ef265d,,Head: lightness|See: heaviness|Entry: 758 [PAGE_MISSING]|#item-e90ef265d,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/1139,3379,741,218/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559847542973,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/1139,3379,741,218/150,/0/default.jpg",lightness,<a href='/digital-beehive/toc/toc3_28/'>Full Page</a>,,
index_2318,Volume 3,28,legend,<a href='/digital-beehive/num7/num_2309/'>1550 [Legend]</a>,,L,,,,,,#item-d3abd7c01,,Head: legend|Entry: 1550 [Legend]|#item-d3abd7c01,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/400,3384,462,128/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559842880401,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/400,3384,462,128/150,/0/default.jpg",legend,<a href='/digital-beehive/toc/toc3_28/'>Full Page</a>,,
index_2319,Volume 3,28,London,<a href='/digital-beehive/alpha3/alpha_0548/'>a</a>|<a href='/digital-beehive/num6/num_2158/'>1468 [London]</a>,,L,,,,,,#item-0f55cb999,,Head: London|Entry: a|Entry: 1468 [London]|#item-0f55cb999,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/1854,3414,474,127/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559850346876,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/1854,3414,474,127/150,/0/default.jpg",London,<a href='/digital-beehive/toc/toc3_28/'>Full Page</a>,,
index_2320,Volume 3,28,legion,<a href='/digital-beehive/num7/num_2271/'>1529 [Legion]</a>,,L,,,,,,#item-31c3dbe80,,Head: legion|Entry: 1529 [Legion]|#item-31c3dbe80,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/419,3488,479,167/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559842953101,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/419,3488,479,167/150,/0/default.jpg",legion,<a href='/digital-beehive/toc/toc3_28/'>Full Page</a>,,
index_2321,Volume 3,28,legislature,<a href='/digital-beehive/num8/num_2708/'>1778 [Legislative power]</a>,,L,,,,,,#item-4e8340e41,,Head: legislature|Entry: 1778 [Legislative power]|#item-4e8340e41,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/404,3582,562,120/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559843008051,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0971/404,3582,562,120/150,/0/default.jpg",legislature,<a href='/digital-beehive/toc/toc3_28/'>Full Page</a>,,
index_2322,Volume 3,29,[:4.],,,M,,,,,,#item-9a06bbb61,Type: Index|Insertion Xref: [:4.]|#item-9a06bbb61,Type: Index|Insertion Xref: [:4.]|#item-9a06bbb61,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0972/2139,370,183,131/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0972/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560199596809,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0972/2139,370,183,131/150,/0/default.jpg",[:4.],<a href='/digital-beehive/toc/toc3_29/'>Full Page</a>,,<a href='/digital-beehive/index5/index_4678/'>Lord Major</a>
index_2323,Volume 3,29,[:3.],,,M,,,,,,#item-074bb9712,Type: Index|Insertion Xref: [:3.]|#item-074bb9712,Type: Index|Insertion Xref: [:3.]|#item-074bb9712,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0972/2129,1203,189,139/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0972/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560199564065,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0972/2129,1203,189,139/150,/0/default.jpg",[:3.],<a href='/digital-beehive/toc/toc3_29/'>Full Page</a>,,<a href='/digital-beehive/index5/index_4674/'>mam[m]on</a>
