pid,volume,image_number,head,entry,topic,first_letter,page,add,xref,see,index,item,unparsed,line,selection,full_image,annotation_uri,sort_value,insertion,thumbnail,label,location,issue,insertion_xref
index_2854,Volume 3,34,page,<a href='/digital-beehive/num5/num_1398/'>1044 [Books]</a>,,P,,,,,,#item-55ec3b942,,Head: page|Entry: 1044 [Books]|#item-55ec3b942,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/449,2498,453,147/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1538425818890,303412498,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/449,2498,453,147/150,/0/default.jpg",page,<a href='/digital-beehive/toc/toc3_34/'>Full Page</a>,,
index_2855,Volume 3,34,pain,<a href='/digital-beehive/alpha4/alpha_0677/'>a</a>|<a href='/digital-beehive/num5/num_1579/'>1158 [Pain]</a>,,P,,,,,,#item-759ecdba3,,Head: pain|Entry: a|Entry: 1158 [Pain]|#item-759ecdba3,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/406,2588,578,176/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1538425838623,303412588,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/406,2588,578,176/150,/0/default.jpg",pain,<a href='/digital-beehive/toc/toc3_34/'>Full Page</a>,,
index_2856,Volume 3,34,painting,<a href='/digital-beehive/num3/num_0735/'>575 [Painting]</a>,,P,,,,,,#item-aadd15fb1,,Head: painting|Entry: 575 [Painting]|#item-aadd15fb1,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/446,2749,592,164/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1538425859834,303412749,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/446,2749,592,164/150,/0/default.jpg",painting,<a href='/digital-beehive/toc/toc3_34/'>Full Page</a>,,
index_2857,Volume 3,34,a pair,<a href='/digital-beehive/num2/num_0383/'>332 [a Pair]</a>,,P,,,,,,#item-9285bcba9,,Head: a pair|Entry: 332 [a Pair]|#item-9285bcba9,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/421,2830,528,164/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1538425885188,303412830,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/421,2830,528,164/150,/0/default.jpg",a pair,<a href='/digital-beehive/toc/toc3_34/'>Full Page</a>,,
index_2858,Volume 3,34,palaces,<a href='/digital-beehive/num8/num_2838/'>1926 [Palace]</a>,,P,<a href='/digital-beehive/toc/toc1_057/'>p.7 [Image 1.67]</a>|<a href='/digital-beehive/toc/toc1_087/'>p.37 [Image 1.97]</a>,,,,,#item-3b0909e82,,Head: palaces|Page: p.7 [Image 1.67]|Page: p.37 [Image 1.97]|Entry: 1926 [Palace]|#item-3b0909e82,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/432,2989,803,153/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1538425970237,303412989,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/432,2989,803,153/150,/0/default.jpg",palaces,<a href='/digital-beehive/toc/toc3_34/'>Full Page</a>,,
index_2859,Volume 3,34,palatine,763 [PAGE_MISSING],,P,,,,,,#item-77a54a75d,,Head: palatine|Entry: 763 [PAGE_MISSING]|#item-77a54a75d,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/415,3064,561,118/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1538426272747,303413064,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/415,3064,561,118/150,/0/default.jpg",palatine,<a href='/digital-beehive/toc/toc3_34/'>Full Page</a>,,
index_2860,Volume 3,34,paleness,822 [PAGE_MISSING],,P,,,,,,#item-fe2dcaaf8,,Head: paleness|Entry: 822 [PAGE_MISSING]|#item-fe2dcaaf8,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/433,3122,576,159/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1538426308897,303413122,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/433,3122,576,159/150,/0/default.jpg",paleness,<a href='/digital-beehive/toc/toc3_34/'>Full Page</a>,,
index_2861,Volume 3,34,Pallas,<a href='/digital-beehive/num5/num_1362/'>1019 [Spinning]</a>,,P,,,,,,#item-07494ff5e,,Head: Pallas|Entry: 1019 [Spinning]|#item-07494ff5e,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/446,3168,469,156/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1538426339363,303413168,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/446,3168,469,156/150,/0/default.jpg",Pallas,<a href='/digital-beehive/toc/toc3_34/'>Full Page</a>,,
index_2862,Volume 3,34,palmtree,1868 [PAGE_MISSING],,P,<a href='/digital-beehive/toc/toc1_082/'>p.32 [Image 1.92]</a>,,,,,#item-65aa8a001,,Head: palmtree|Page: p.32 [Image 1.92]|Entry: 1868 [PAGE_MISSING]|#item-65aa8a001,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/411,3233,723,168/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1538426371851,303413233,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/411,3233,723,168/150,/0/default.jpg",palmtree,<a href='/digital-beehive/toc/toc3_34/'>Full Page</a>,,
index_2863,Volume 3,34,palmistrie,<a href='/digital-beehive/num7/num_2277/'>1531 [Chiromancy]</a>,,P,,,,,,#item-6d3525cfa,,Head: palmistrie|Entry: 1531 [Chiromancy]|#item-6d3525cfa,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/425,3355,609,194/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1538426469613,303413355,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/425,3355,609,194/150,/0/default.jpg",palmistrie,<a href='/digital-beehive/toc/toc3_34/'>Full Page</a>,,
index_2864,Volume 3,34,palsie,<a href='/digital-beehive/num3/num_0777/'>596 [The Palsie]</a>,,P,,,,,,#item-ea04dcc3b,,Head: palsie|Entry: 596 [The Palsie]|#item-ea04dcc3b,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/1162,249,498,153/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1538491710692,303420249,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/1162,249,498,153/150,/0/default.jpg",palsie,<a href='/digital-beehive/toc/toc3_34/'>Full Page</a>,,
index_2865,Volume 3,34,pamphlet,<a href='/digital-beehive/num10/num_3223/'>2267 [Pamphlet]</a>,,P,,,,,,#item-61db78316,,Head: pamphlet|Entry: 2267 [Pamphlet]|#item-61db78316,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/1165,332,569,144/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1538491737759,303420332,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/1165,332,569,144/150,/0/default.jpg",pamphlet,<a href='/digital-beehive/toc/toc3_34/'>Full Page</a>,,
index_2866,Volume 3,34,[:48.],,,P,,,,,,#item-c0d5c506b,Type: Index|Insertion Xref: [:48.]|#item-c0d5c506b,Type: Index|Insertion Xref: [:48.]|#item-c0d5c506b,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/1704,414,204,96/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560276694321,303420414,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/1704,414,204,96/150,/0/default.jpg",[:48.],<a href='/digital-beehive/toc/toc3_34/'>Full Page</a>,,<a href='/digital-beehive/index5/index_4716/'>Pan</a>
index_2867,Volume 3,34,to pant,<a href='/digital-beehive/num3/num_0983/'>688 [Breathing with difficulty]</a>,,P,,,,,,#item-d07576602,,Head: to pant|Entry: 688 [Breathing with difficulty]|#item-d07576602,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/1168,425,527,127/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560276685110,303420425,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/1168,425,527,127/150,/0/default.jpg",to pant,<a href='/digital-beehive/toc/toc3_34/'>Full Page</a>,,
index_2868,Volume 3,34,panacea,<a href='/digital-beehive/num10/num_3431/'>4450 [Panacea or All-heal]</a>,,P,,,,,,#item-c88cbb270,,Head: panacea|Entry: 4450 [Panacea or All-heal]|#item-c88cbb270,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/1181,489,530,101/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560276703762,303420489,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/1181,489,530,101/150,/0/default.jpg",panacea,<a href='/digital-beehive/toc/toc3_34/'>Full Page</a>,,
index_2869,Volume 3,34,paper,<a href='/digital-beehive/num4/num_1106/'>873 [Paper]</a>,,P,,,,,,#item-bdea211d1,,Head: paper|Entry: 873 [Paper]|#item-bdea211d1,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/1136,536,476,182/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1538492467401,303420536,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/1136,536,476,182/150,/0/default.jpg",paper,<a href='/digital-beehive/toc/toc3_34/'>Full Page</a>,,
index_2870,Volume 3,34,papists,<a href='/digital-beehive/num2/num_0494/'>403 [Papists]</a>|<a href='/digital-beehive/num7/num_2560/'>1668 [Papists]</a>|<a href='/digital-beehive/num8/num_2755/'>1821 [Papists]</a>,,P,,,,,,#item-31e104bfe,,Head: papists|Entry: 403 [Papists]|Entry: 1668 [Papists]|Entry: 1821 [Papists]|#item-31e104bfe,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/1161,638,743,199/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1538492514004,303420638,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/1161,638,743,199/150,/0/default.jpg",papists,<a href='/digital-beehive/toc/toc3_34/'>Full Page</a>,,
index_2871,Volume 3,34,papists cruelty,<a href='/digital-beehive/num3/num_0646/'>514 [Cruelty]</a>|4634 [PAGE_MISSING],,P,,,,,,#item-4172485ff,,Head: papists cruelty|Entry: 514 [Cruelty]|Entry: 4634 [PAGE_MISSING]|#item-4172485ff,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/1167,758,736,145/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1538492678550,303420758,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/1167,758,736,145/150,/0/default.jpg",papists cruelty,<a href='/digital-beehive/toc/toc3_34/'>Full Page</a>,,
index_2872,Volume 3,34,parable,<a href='/digital-beehive/num6/num_1948/'>1370 [Parables & Similitudes which Christ spake]</a>,,P,,,,<a href='/digital-beehive/index4/index_3712/'>similitude</a>,,#item-60b17c5c6,,Head: parable|See: similitude|Entry: 1370 [Parables & Similitudes which Christ spake]|#item-60b17c5c6,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/1168,871,752,187/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1538492730190,303420871,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/1168,871,752,187/150,/0/default.jpg",parable,<a href='/digital-beehive/toc/toc3_34/'>Full Page</a>,,
index_2873,Volume 3,34,Paracelsus,<a href='/digital-beehive/num4/num_1301/'>974 [Paracelsus]</a>,,P,,,,,,#item-33517a234,,Head: Paracelsus|Entry: 974 [Paracelsus]|#item-33517a234,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/1134,987,622,147/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1538492826620,303420987,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/1134,987,622,147/150,/0/default.jpg",Paracelsus,<a href='/digital-beehive/toc/toc3_34/'>Full Page</a>,,
index_2874,Volume 3,34,paradise,<a href='/digital-beehive/alpha4/alpha_0678/'>a</a>|<a href='/digital-beehive/num7/num_2483/'>1633 [Paradise]</a>,,P,,,,,,#item-28a46a0f1,,Head: paradise|Entry: a|Entry: 1633 [Paradise]|#item-28a46a0f1,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/1149,1097,668,177/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1538492850442,303421097,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/1149,1097,668,177/150,/0/default.jpg",paradise,<a href='/digital-beehive/toc/toc3_34/'>Full Page</a>,,
index_2875,Volume 3,34,paradox,<a href='/digital-beehive/alpha4/alpha_0679/'>a</a>|<a href='/digital-beehive/num1/num_0210/'>201 [Orthodox Paradoxes]</a>,,P,,,,,,#item-f8e4ae233,,Head: paradox|Entry: a|Entry: 201 [Orthodox Paradoxes]|#item-f8e4ae233,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/1165,1219,559,167/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1538492881900,303421219,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/1165,1219,559,167/150,/0/default.jpg",paradox,<a href='/digital-beehive/toc/toc3_34/'>Full Page</a>,,
index_2876,Volume 3,34,paraphrase,,,P,,,,<a href='/digital-beehive/index2/index_1626/'>gloss</a>,,#item-e7fe1ad2b,,Head: paraphrase|See: gloss|#item-e7fe1ad2b,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/1139,1293,714,217/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1538493690931,303421293,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/1139,1293,714,217/150,/0/default.jpg",paraphrase,<a href='/digital-beehive/toc/toc3_34/'>Full Page</a>,,
index_2877,Volume 3,34,parasite,<a href='/digital-beehive/alpha4/alpha_0680/'>a</a>|4641 [PAGE_MISSING],,P,,,,,,#item-e530a8c7e,,Head: parasite|Entry: a|Entry: 4641 [PAGE_MISSING]|#item-e530a8c7e,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/1120,1448,660,157/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1538493725649,303421448,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/1120,1448,660,157/150,/0/default.jpg",parasite,<a href='/digital-beehive/toc/toc3_34/'>Full Page</a>,,
index_2878,Volume 3,34,parchment,<a href='/digital-beehive/num6/num_1856/'>1323 [Parchment]</a>,,P,,,,,,#item-c1dba0617,,Head: parchment|Entry: 1323 [Parchment]|#item-c1dba0617,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/1115,1521,667,143/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1538493895003,303421521,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/1115,1521,667,143/150,/0/default.jpg",parchment,<a href='/digital-beehive/toc/toc3_34/'>Full Page</a>,,
index_2879,Volume 3,34,pardon,<a href='/digital-beehive/alpha4/alpha_0681/'>a</a>|<a href='/digital-beehive/num5/num_1459/'>1081 [Forgiveness]</a>|<a href='/digital-beehive/num8/num_2696/'>1764 [Forgiveness]</a>|4561 [PAGE_MISSING],,P,,,,,,#item-950e46d7c,,Head: pardon|Entry: a|Entry: 1081 [Forgiveness]|Entry: 1764 [Forgiveness]|Entry: 4561 [PAGE_MISSING]|#item-950e46d7c,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/1155,1578,702,142/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1538494083145,303421578,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/1155,1578,702,142/150,/0/default.jpg",pardon,<a href='/digital-beehive/toc/toc3_34/'>Full Page</a>,,
index_2880,Volume 3,34,[:51.],,,P,,,,,,#item-77c3e5e78,Type: Index|Insertion Xref: [:51.]|#item-77c3e5e78,Type: Index|Insertion Xref: [:51.]|#item-77c3e5e78,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/1661,1673,177,113/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560277025811,303421673,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/1661,1673,177,113/150,/0/default.jpg",[:51.],<a href='/digital-beehive/toc/toc3_34/'>Full Page</a>,,<a href='/digital-beehive/index5/index_4719/'>Parc[ae]</a>
index_2881,Volume 3,34,parents,<a href='/digital-beehive/alpha4/alpha_0682/'>a</a>|4811 [WORD_MISSING],,P,,,,,,#item-6d2e65d6c,,Head: parents|Entry: a|Entry: 4811 [WORD_MISSING]|#item-6d2e65d6c,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/1159,1719,533,102/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560277121264,303421719,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/1159,1719,533,102/150,/0/default.jpg",parents,<a href='/digital-beehive/toc/toc3_34/'>Full Page</a>,,
index_2882,Volume 3,34,parentage,,,P,,,,<a href='/digital-beehive/index3/index_1948/'>ignoble</a>,,#item-ad3a4f719,,Head: parentage|See: ignoble|#item-ad3a4f719,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/1155,1764,651,120/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560277140063,303421764,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/1155,1764,651,120/150,/0/default.jpg",parentage,<a href='/digital-beehive/toc/toc3_34/'>Full Page</a>,,
index_2883,Volume 3,34,Paris,<a href='/digital-beehive/alpha4/alpha_0683/'>a</a>,,P,,,,,,#item-51b3d5a1f,,Head: Paris|Entry: a|#item-51b3d5a1f,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/1125,1774,360,173/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1538494215447,303421774,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/1125,1774,360,173/150,/0/default.jpg",Paris,<a href='/digital-beehive/toc/toc3_34/'>Full Page</a>,,
index_2884,Volume 3,34,parish,,,P,,,,<a href='/digital-beehive/index1/index_0659/'>Church</a>,,#item-2b203f05e,,Head: parish|See: Church|#item-2b203f05e,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/1122,1887,689,175/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1538494238344,303421887,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/1122,1887,689,175/150,/0/default.jpg",parish,<a href='/digital-beehive/toc/toc3_34/'>Full Page</a>,,
index_2885,Volume 3,34,park,<a href='/digital-beehive/num4/num_1232/'>927 [Pond]</a>,,P,<a href='/digital-beehive/toc/toc1_058/'>p.8 [Image 1.68]</a>,,,,,#item-637f2d0f4,,Head: park|Page: p.8 [Image 1.68]|Entry: 927 [Pond]|#item-637f2d0f4,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/1127,2008,606,215/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1538494288475,303422008,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/1127,2008,606,215/150,/0/default.jpg",park,<a href='/digital-beehive/toc/toc3_34/'>Full Page</a>,,
index_2886,Volume 3,34,parliamt,<a href='/digital-beehive/num3/num_0848/'>628 [Parliament]</a>,,P,,,,,,#item-213cd3aa1,,Head: parliamt|Entry: 628 [Parliament]|#item-213cd3aa1,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/1102,2165,632,156/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1538494330991,303422165,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/1102,2165,632,156/150,/0/default.jpg",parliamt,<a href='/digital-beehive/toc/toc3_34/'>Full Page</a>,,
index_2887,Volume 3,34,paroxysm,<a href='/digital-beehive/num9/num_3056/'>2118 [Fit or Paroxysm]</a>,,P,,,,,,#item-8717a59d6,,Head: paroxysm|Entry: 2118 [Fit or Paroxysm]|#item-8717a59d6,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/1144,2204,580,158/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1538494352740,303422204,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/1144,2204,580,158/150,/0/default.jpg",paroxysm,<a href='/digital-beehive/toc/toc3_34/'>Full Page</a>,,
index_2888,Volume 3,34,parricide,<a href='/digital-beehive/num11/num_3503/'>4808 [Parricide]</a>,,P,,,,,,#item-ee9ea2143,,Head: parricide|Entry: 4808 [Parricide]|#item-ee9ea2143,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/1140,2262,614,181/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1538494378330,303422262,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/1140,2262,614,181/150,/0/default.jpg",parricide,<a href='/digital-beehive/toc/toc3_34/'>Full Page</a>,,
index_2889,Volume 3,34,paronomasia,<a href='/digital-beehive/num11/num_3532/'>4835 [Paronomasia]</a>,,P,,,,,,#item-044f9e31c,,Head: paronomasia|Entry: 4835 [Paronomasia]|#item-044f9e31c,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/1131,2326,638,168/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1538494414862,303422326,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/1131,2326,638,168/150,/0/default.jpg",paronomasia,<a href='/digital-beehive/toc/toc3_34/'>Full Page</a>,,
index_2890,Volume 3,34,parrot,<a href='/digital-beehive/alpha4/alpha_0684/'>a</a>|<a href='/digital-beehive/num11/num_3499/'>4804 [Parrot]</a>,,P,<a href='/digital-beehive/toc/toc1_085/'>p.35 [Image 1.95]</a>,,,,,#item-2d75457e2,,Head: parrot|Page: p.35 [Image 1.95]|Entry: a|Entry: 4804 [Parrot]|#item-2d75457e2,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/1129,2382,726,208/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1538494449615,303422382,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/1129,2382,726,208/150,/0/default.jpg",parrot,<a href='/digital-beehive/toc/toc3_34/'>Full Page</a>,,
index_2891,Volume 3,34,John Parrot,<a href='/digital-beehive/num8/num_2706/'>1774 [John Parrot]</a>,,P,,,,,,#item-364377856,,Head: John Parrot|Entry: 1774 [John Parrot]|#item-364377856,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/1103,2440,732,210/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1538494474483,303422440,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/1103,2440,732,210/150,/0/default.jpg",John Parrot,<a href='/digital-beehive/toc/toc3_34/'>Full Page</a>,,
index_2892,Volume 3,34,parsimony,<a href='/digital-beehive/alpha4/alpha_0686/'>a</a>|<a href='/digital-beehive/num5/num_1510/'>1115 [Frugality]</a>,,P,,,,,,#item-2aa38cbc5,,Head: parsimony|Entry: a|Entry: 1115 [Frugality]|#item-2aa38cbc5,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/1100,2536,709,161/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1538494502343,303422536,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/1100,2536,709,161/150,/0/default.jpg",parsimony,<a href='/digital-beehive/toc/toc3_34/'>Full Page</a>,,
index_2893,Volume 3,34,parsly,<a href='/digital-beehive/alpha4/alpha_0687/'>a</a>,,P,,,,,,#item-775c65f41,,Head: parsly|Entry: a|#item-775c65f41,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/1087,2642,558,159/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1538494515885,303422642,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0977/1087,2642,558,159/150,/0/default.jpg",parsly,<a href='/digital-beehive/toc/toc3_34/'>Full Page</a>,,
